These stats, other than Total, are cummulative over previous MBs within each Frame
 ---------|--------|---------|----------|------------|------------|---------|---------|---------|---------|---------|------------|----------|
   Frame  |   MB   |  Total  |   Type   |  P Motion  |  B Motion  |   cbp   |    C    |    y    |    Cb   |    Cr   | Delta quan | Stuffing |
 ---------|--------|---------|----------|------------|------------|---------|---------|---------|---------|---------|------------|----------|
       5  |     65 |       0 |      148 |      129   |        0   |     190 |       0 |       0 |       0 |       0 |      32    |     0    |
       5  |     66 |       0 |      148 |      129   |        0   |     190 |       0 |       0 |       0 |       0 |      32    |     0    |
       5  |     67 |       0 |      148 |      129   |        0   |     190 |       0 |       0 |       0 |       0 |      32    |     0    |
       5  |     68 |      16 |      155 |      132   |        0   |     195 |       0 |       0 |       0 |       0 |      33    |     0    |
       5  |     69 |       0 |      155 |      132   |        0   |     195 |       0 |       0 |       0 |       0 |      33    |     0    |
       5  |     70 |       0 |      155 |      132   |        0   |     195 |       0 |       0 |       0 |       0 |      33    |     0    |
       5  |     71 |      14 |      160 |      135   |        0   |     200 |       0 |       0 |       0 |       0 |      34    |     0    |
       5  |     72 |       0 |      160 |      135   |        0   |     200 |       0 |       0 |       0 |       0 |      34    |     0    |
       5  |     73 |      12 |      164 |      142   |        0   |     201 |       0 |       0 |       0 |       0 |      34    |     0    |
       5  |     74 |      12 |      167 |      145   |        0   |     206 |       0 |       0 |       0 |       0 |      35    |     0    |
       5  |     75 |       0 |      167 |      145   |        0   |     206 |       0 |       0 |       0 |       0 |      35    |     0    |
       5  |     76 |      12 |      172 |      148   |        0   |     209 |       0 |       0 |       0 |       0 |      36    |     0    |
       5  |     77 |       0 |      172 |      148   |        0   |     209 |       0 |       0 |       0 |       0 |      36    |     0    |
       5  |     78 |       0 |      172 |      148   |        0   |     209 |       0 |       0 |       0 |       0 |      36    |     0    |
       5  |     79 |       0 |      172 |      148   |        0   |     209 |       0 |       0 |       0 |       0 |      36    |     0    |
       5  |     80 |      18 |      179 |      151   |        0   |     216 |       0 |       0 |       0 |       0 |      37    |     0    |
       5  |     81 |      12 |      182 |      154   |        0   |     221 |       0 |       0 |       0 |       0 |      38    |     0    |
       5  |     82 |       0 |      182 |      154   |        0   |     221 |       0 |       0 |       0 |       0 |      38    |     0    |
       5  |     83 |       0 |      182 |      154   |        0   |     221 |       0 |       0 |       0 |       0 |      38    |     0    |
       5  |     84 |      16 |      187 |      157   |        0   |     228 |       0 |       0 |       0 |       0 |      39    |     0    |
       5  |     85 |      16 |      190 |      160   |        0   |     237 |       0 |       0 |       0 |       0 |      40    |     0    |
       5  |     86 |      10 |      193 |      163   |        0   |     240 |       0 |       0 |       0 |       0 |      41    |     0    |
       5  |     87 |       0 |      193 |      163   |        0   |     240 |       0 |       0 |       0 |       0 |      41    |     0    |
       5  |     88 |      16 |      198 |      166   |        0   |     247 |       0 |       0 |       0 |       0 |      42    |     0    |
       5  |     89 |      16 |      201 |      169   |        0   |     256 |       0 |       0 |       0 |       0 |      43    |     0    |
       5  |     90 |       0 |      201 |      169   |        0   |     256 |       0 |       0 |       0 |       0 |      43    |     0    |
       5  |     91 |       0 |      201 |      169   |        0   |     256 |       0 |       0 |       0 |       0 |      43    |     0    |
       5  |     92 |      19 |      207 |      181   |        0   |     257 |       0 |       0 |       0 |       0 |      43    |     0    |
       5  |     93 |      33 |      212 |      197   |        0   |     268 |       0 |       0 |       0 |       0 |      44    |     0    |
       5  |     94 |      27 |      217 |      209   |        0   |     277 |       0 |       0 |       0 |       0 |      45    |     0    |
       5  |     95 |      14 |      220 |      212   |        0   |     284 |       0 |       0 |       0 |       0 |      46    |     0    |
       5  |     96 |       0 |      220 |      212   |        0   |     284 |       0 |       0 |       0 |       0 |      46    |     0    |
       5  |     97 |       0 |      220 |      212   |        0   |     284 |       0 |       0 |       0 |       0 |      46    |     0    |
       5  |     98 |       0 |      220 |      212   |        0   |     284 |       0 |       0 |       0 |       0 |      46    |     0    |
       5  |     99 |       0 |      220 |      212   |        0   |     284 |       0 |       0 |       0 |       0 |      46    |     0    |
       5  |    100 |      18 |      227 |      215   |        0   |     291 |       0 |       0 |       0 |       0 |      47    |     0    |
       5  |    101 |      10 |      230 |      218   |        0   |     294 |       0 |       0 |       0 |       0 |      48    |     0    |
       5  |    102 |       0 |      230 |      218   |        0   |     294 |       0 |       0 |       0 |       0 |      48    |     0    |
       5  |    103 |       0 |      230 |      218   |        0   |     294 |       0 |       0 |       0 |       0 |      48    |     0    |
       5  |    104 |      16 |      235 |      221   |        0   |     301 |       0 |       0 |       0 |       0 |      49    |     0    |
       5  |    105 |      12 |      238 |      224   |        0   |     306 |       0 |       0 |       0 |       0 |      50    |     0    |
       5  |    106 |       0 |      238 |      224   |        0   |     306 |       0 |       0 |       0 |       0 |      50    |     0    |
       5  |    107 |      16 |      243 |      227   |        0   |     313 |       0 |       0 |       0 |       0 |      51    |     0    |
       5  |    108 |      10 |      246 |      230   |        0   |     316 |       0 |       0 |       0 |       0 |      52    |     0    |
       5  |    109 |      12 |      249 |      233   |        0   |     321 |       0 |       0 |       0 |       0 |      53    |     0    |
       5  |    110 |       0 |      249 |      233   |        0   |     321 |       0 |       0 |       0 |       0 |      53    |     0    |
       5  |    111 |      18 |      254 |      236   |        0   |     330 |       0 |       0 |       0 |       0 |      54    |     0    |
       5  |    112 |      16 |      257 |      239   |        0   |     339 |       0 |       0 |       0 |       0 |      55    |     0    |
       5  |    113 |      64 |      269 |      281   |        0   |     348 |       0 |       0 |       0 |       0 |      56    |     0    |
       5  |    114 |      41 |      280 |      303   |        0   |     355 |       0 |       0 |       0 |       0 |      57    |     0    |
       5  |    115 |      12 |      283 |      306   |        0   |     360 |       0 |       0 |       0 |       0 |      58    |     0    |
       5  |    116 |      10 |      286 |      309   |        0   |     363 |       0 |       0 |       0 |       0 |      59    |     0    |
       5  |    117 |       0 |      286 |      309   |        0   |     363 |       0 |       0 |       0 |       0 |      59    |     0    |
       5  |    118 |      14 |      291 |      312   |        0   |     368 |       0 |       0 |       0 |       0 |      60    |     0    |
       5  |    119 |       0 |      291 |      312   |        0   |     368 |       0 |       0 |       0 |       0 |      60    |     0    |
       5  |    120 |       0 |      291 |      312   |        0   |     368 |       0 |       0 |       0 |       0 |      60    |     0    |
       5  |    121 |      14 |      296 |      315   |        0   |     373 |       0 |       0 |       0 |       0 |      61    |     0    |
       5  |    122 |      12 |      299 |      318   |        0   |     378 |       0 |       0 |       0 |       0 |      62    |     0    |
       5  |    123 |       0 |      299 |      318   |        0   |     378 |       0 |       0 |       0 |       0 |      62    |     0    |
       5  |    124 |      16 |      304 |      321   |        0   |     385 |       0 |       0 |       0 |       0 |      63    |     0    |
       5  |    125 |       0 |      304 |      321   |        0   |     385 |       0 |       0 |       0 |       0 |      63    |     0    |
       5  |    126 |      14 |      309 |      324   |        0   |     390 |       0 |       0 |       0 |       0 |      64    |     0    |
       5  |    127 |      14 |      312 |      327   |        0   |     397 |       0 |       0 |       0 |       0 |      65    |     0    |
       5  |    128 |      10 |      315 |      330   |        0   |     400 |       0 |       0 |       0 |       0 |      66    |     0    |
       5  |    129 |       0 |      315 |      330   |        0   |     400 |       0 |       0 |       0 |       0 |      66    |     0    |
       5  |    130 |       0 |      315 |      330   |        0   |     400 |       0 |       0 |       0 |       0 |      66    |     0    |
       5  |    131 |       0 |      315 |      330   |        0   |     400 |       0 |       0 |       0 |       0 |      66    |     0    |
       5  |    132 |      25 |      324 |      338   |        0   |     407 |       0 |       0 |       0 |       0 |      67    |     0    |
       5  |    133 |      39 |      335 |      356   |        0   |     416 |       0 |       0 |       0 |       0 |      68    |     0    |
       5  |    134 |      31 |      340 |      374   |        0   |     423 |       0 |       0 |       0 |       0 |      69    |     0    |
       5  |    135 |      52 |      352 |      406   |        0   |     430 |       0 |       0 |       0 |       0 |      70    |     0    |
       5  |    136 |       0 |      352 |      406   |        0   |     430 |       0 |       0 |       0 |       0 |      70    |     0    |
       5  |    137 |       0 |      352 |      406   |        0   |     430 |       0 |       0 |       0 |       0 |      70    |     0    |
       5  |    138 |       0 |      352 |      406   |        0   |     430 |       0 |       0 |       0 |       0 |      70    |     0    |
       5  |    139 |       0 |      352 |      406   |        0   |     430 |       0 |       0 |       0 |       0 |      70    |     0    |
       5  |    140 |       0 |      352 |      406   |        0   |     430 |       0 |       0 |       0 |       0 |      70    |     0    |
       5  |    141 |      16 |      359 |      409   |        0   |     435 |       0 |       0 |       0 |       0 |      71    |     0    |
       5  |    142 |       0 |      359 |      409   |        0   |     435 |       0 |       0 |       0 |       0 |      71    |     0    |
       5  |    143 |      14 |      364 |      412   |        0   |     440 |       0 |       0 |       0 |       0 |      72    |     0    |
       5  |    144 |       0 |      364 |      412   |        0   |     440 |       0 |       0 |       0 |       0 |      72    |     0    |
       5  |    145 |      16 |      369 |      415   |        0   |     447 |       0 |       0 |       0 |       0 |      73    |     0    |
       5  |    146 |      16 |      372 |      418   |        0   |     456 |       0 |       0 |       0 |       0 |      74    |     0    |
       5  |    147 |       0 |      372 |      418   |        0   |     456 |       0 |       0 |       0 |       0 |      74    |     0    |
       5  |    148 |       0 |      372 |      418   |        0   |     456 |       0 |       0 |       0 |       0 |      74    |     0    |
       5  |    149 |       0 |      372 |      418   |        0   |     456 |       0 |       0 |       0 |       0 |      74    |     0    |
       5  |    150 |       0 |      372 |      418   |        0   |     456 |       0 |       0 |       0 |       0 |      74    |     0    |
       5  |    151 |       0 |      372 |      418   |        0   |     456 |       0 |       0 |       0 |       0 |      74    |     0    |
       5  |    152 |       0 |      372 |      418   |        0   |     456 |       0 |       0 |       0 |       0 |      74    |     0    |
       5  |    153 |      27 |      381 |      426   |        0   |     465 |       0 |       0 |       0 |       0 |      75    |     0    |
       5  |    154 |      12 |      383 |      435   |        0   |     466 |       0 |       0 |       0 |       0 |      75    |     0    |
       5  |    155 |      59 |      394 |      475   |        0   |     473 |       0 |       0 |       0 |       0 |      76    |     0    |
       5  |    156 |       0 |      394 |      475   |        0   |     473 |       0 |       0 |       0 |       0 |      76    |     0    |
       5  |    157 |       0 |      394 |      475   |        0   |     473 |       0 |       0 |       0 |       0 |      76    |     0    |
       5  |    158 |       0 |      394 |      475   |        0   |     473 |       0 |       0 |       0 |       0 |      76    |     0    |
       5  |    159 |      16 |      401 |      478   |        0   |     478 |       0 |       0 |       0 |       0 |      77    |     0    |
       5  |    160 |      12 |      404 |      481   |        0   |     483 |       0 |       0 |       0 |       0 |      78    |     0    |
       5  |    161 |       0 |      404 |      481   |        0   |     483 |       0 |       0 |       0 |       0 |      78    |     0    |
       5  |    162 |      16 |      409 |      484   |        0   |     490 |       0 |       0 |       0 |       0 |      79    |     0    |
       5  |    163 |       0 |      409 |      484   |        0   |     490 |       0 |       0 |       0 |       0 |      79    |     0    |
       5  |    164 |      16 |      414 |      487   |        0   |     497 |       0 |       0 |       0 |       0 |      80    |     0    |
       5  |    165 |      16 |      417 |      490   |        0   |     506 |       0 |       0 |       0 |       0 |      81    |     0    |
       5  |    166 |      14 |      420 |      493   |        0   |     513 |       0 |       0 |       0 |       0 |      82    |     0    |
       5  |    167 |      14 |      423 |      496   |        0   |     520 |       0 |       0 |       0 |       0 |      83    |     0    |
       5  |    168 |       0 |      423 |      496   |        0   |     520 |       0 |       0 |       0 |       0 |      83    |     0    |
       5  |    169 |      11 |      427 |      499   |        0   |     523 |       0 |       0 |       0 |       0 |      84    |     0    |
       5  |    170 |       0 |      427 |      499   |        0   |     523 |       0 |       0 |       0 |       0 |      84    |     0    |
       5  |    171 |       0 |      427 |      499   |        0   |     523 |       0 |       0 |       0 |       0 |      84    |     0    |
       5  |    172 |       0 |      427 |      499   |        0   |     523 |       0 |       0 |       0 |       0 |      84    |     0    |
       5  |    173 |      35 |      436 |      515   |        0   |     532 |       0 |       0 |       0 |       0 |      85    |     0    |
       5  |    174 |      58 |      448 |      553   |        0   |     539 |       0 |       0 |       0 |       0 |      86    |     0    |
       5  |    175 |      56 |      460 |      589   |        0   |     546 |       0 |       0 |       0 |       0 |      87    |     0    |
       5  |    176 |       0 |      460 |      589   |        0   |     546 |       0 |       0 |       0 |       0 |      87    |     0    |
       5  |    177 |       0 |      460 |      589   |        0   |     546 |       0 |       0 |       0 |       0 |      87    |     0    |
       5  |    178 |       0 |      460 |      589   |        0   |     546 |       0 |       0 |       0 |       0 |      87    |     0    |
       5  |    179 |      16 |      467 |      592   |        0   |     551 |       0 |       0 |       0 |       0 |      88    |     0    |
       5  |    180 |       0 |      467 |      592   |        0   |     551 |       0 |       0 |       0 |       0 |      88    |     0    |
       5  |    181 |      14 |      472 |      595   |        0   |     556 |       0 |       0 |       0 |       0 |      89    |     0    |
       5  |    182 |      14 |      475 |      598   |        0   |     563 |       0 |       0 |       0 |       0 |      90    |     0    |
       5  |    183 |       0 |      475 |      598   |        0   |     563 |       0 |       0 |       0 |       0 |      90    |     0    |
       5  |    184 |       0 |      475 |      598   |        0   |     563 |       0 |       0 |       0 |       0 |      90    |     0    |
       5  |    185 |       0 |      475 |      598   |        0   |     563 |       0 |       0 |       0 |       0 |      90    |     0    |
       5  |    186 |      16 |      482 |      601   |        0   |     568 |       0 |       0 |       0 |       0 |      91    |     0    |
       5  |    187 |      16 |      485 |      604   |        0   |     577 |       0 |       0 |       0 |       0 |      92    |     0    |
       5  |    188 |       0 |      485 |      604   |        0   |     577 |       0 |       0 |       0 |       0 |      92    |     0    |
       5  |    189 |      14 |      490 |      607   |        0   |     582 |       0 |       0 |       0 |       0 |      93    |     0    |
       5  |    190 |       0 |      490 |      607   |        0   |     582 |       0 |       0 |       0 |       0 |      93    |     0    |
       5  |    191 |      14 |      495 |      610   |        0   |     587 |       0 |       0 |       0 |       0 |      94    |     0    |
       5  |    192 |      64 |      507 |      650   |        0   |     598 |       0 |       0 |       0 |       0 |      95    |     0    |
       5  |    193 |      37 |      512 |      672   |        0   |     607 |       0 |       0 |       0 |       0 |      96    |     0    |
       5  |    194 |     112 |      528 |      756   |        0   |     618 |       0 |       0 |       0 |       0 |      97    |     0    |
       5  |    195 |      17 |      530 |      767   |        0   |     621 |       0 |       0 |       0 |       0 |      98    |     0    |
       5  |    196 |      16 |      533 |      770   |        0   |     630 |       0 |       0 |       0 |       0 |      99    |     0    |
       5  |    197 |      12 |      536 |      773   |        0   |     635 |       0 |       0 |       0 |       0 |     100    |     0    |
       5  |    198 |       0 |      536 |      773   |        0   |     635 |       0 |       0 |       0 |       0 |     100    |     0    |
       5  |    199 |       0 |      536 |      773   |        0   |     635 |       0 |       0 |       0 |       0 |     100    |     0    |
       5  |    200 |       0 |      536 |      773   |        0   |     635 |       0 |       0 |       0 |       0 |     100    |     0    |
       5  |    201 |       0 |      536 |      773   |        0   |     635 |       0 |       0 |       0 |       0 |     100    |     0    |
       5  |    202 |      20 |      543 |      776   |        0   |     644 |       0 |       0 |       0 |       0 |     101    |     0    |
       5  |    203 |      12 |      546 |      779   |        0   |     649 |       0 |       0 |       0 |       0 |     102    |     0    |
       5  |    204 |       0 |      546 |      779   |        0   |     649 |       0 |       0 |       0 |       0 |     102    |     0    |
       5  |    205 |      14 |      551 |      782   |        0   |     654 |       0 |       0 |       0 |       0 |     103    |     0    |
       5  |    206 |      10 |      554 |      785   |        0   |     657 |       0 |       0 |       0 |       0 |     104    |     0    |
       5  |    207 |      12 |      557 |      788   |        0   |     662 |       0 |       0 |       0 |       0 |     105    |     0    |
       5  |    208 |       0 |      557 |      788   |        0   |     662 |       0 |       0 |       0 |       0 |     105    |     0    |
       5  |    209 |      14 |      561 |      797   |        0   |     663 |       0 |       0 |       0 |       0 |     105    |     0    |
       5  |    210 |       0 |      561 |      797   |        0   |     663 |       0 |       0 |       0 |       0 |     105    |     0    |
       5  |    211 |      16 |      566 |      800   |        0   |     670 |       0 |       0 |       0 |       0 |     106    |     0    |
       5  |    212 |      78 |      580 |      858   |        0   |     675 |       0 |       0 |       0 |       0 |     107    |     0    |
       5  |    213 |      29 |      585 |      872   |        0   |     684 |       0 |       0 |       0 |       0 |     108    |     0    |
       5  |    214 |      25 |      590 |      880   |        0   |     695 |       0 |       0 |       0 |       0 |     109    |     0    |
       5  |    215 |      12 |      593 |      883   |        0   |     700 |       0 |       0 |       0 |       0 |     110    |     0    |
       5  |    216 |       0 |      593 |      883   |        0   |     700 |       0 |       0 |       0 |       0 |     110    |     0    |
       5  |    217 |      14 |      598 |      886   |        0   |     705 |       0 |       0 |       0 |       0 |     111    |     0    |
       5  |    218 |      10 |      601 |      889   |        0   |     708 |       0 |       0 |       0 |       0 |     112    |     0    |
       5  |    219 |       0 |      601 |      889   |        0   |     708 |       0 |       0 |       0 |       0 |     112    |     0    |
       5  |    220 |      20 |      606 |      892   |        0   |     719 |       0 |       0 |       0 |       0 |     113    |     0    |
       5  |    221 |      16 |      609 |      895   |        0   |     728 |       0 |       0 |       0 |       0 |     114    |     0    |
       5  |    222 |      16 |      612 |      898   |        0   |     737 |       0 |       0 |       0 |       0 |     115    |     0    |
       5  |    223 |      14 |      615 |      901   |        0   |     744 |       0 |       0 |       0 |       0 |     116    |     0    |
       5  |    224 |      12 |      618 |      904   |        0   |     749 |       0 |       0 |       0 |       0 |     117    |     0    |
       5  |    225 |       0 |      618 |      904   |        0   |     749 |       0 |       0 |       0 |       0 |     117    |     0    |
       5  |    226 |       0 |      618 |      904   |        0   |     749 |       0 |       0 |       0 |       0 |     117    |     0    |
       5  |    227 |      14 |      623 |      907   |        0   |     754 |       0 |       0 |       0 |       0 |     118    |     0    |
       5  |    228 |       0 |      623 |      907   |        0   |     754 |       0 |       0 |       0 |       0 |     118    |     0    |
       5  |    229 |      11 |      627 |      910   |        0   |     757 |       0 |       0 |       0 |       0 |     119    |     0    |
       5  |    230 |       0 |      627 |      910   |        0   |     757 |       0 |       0 |       0 |       0 |     119    |     0    |
       5  |    231 |       0 |      627 |      910   |        0   |     757 |       0 |       0 |       0 |       0 |     119    |     0    |
       5  |    232 |      27 |      634 |      922   |        0   |     764 |       0 |       0 |       0 |       0 |     120    |     0    |
       5  |    233 |      60 |      648 |      960   |        0   |     771 |       0 |       0 |       0 |       0 |     121    |     0    |
       5  |    234 |      22 |      651 |      967   |        0   |     782 |       0 |       0 |       0 |       0 |     122    |     0    |
       5  |    235 |      12 |      654 |      970   |        0   |     787 |       0 |       0 |       0 |       0 |     123    |     0    |
       5  |    236 |       0 |      654 |      970   |        0   |     787 |       0 |       0 |       0 |       0 |     123    |     0    |
       5  |    237 |      18 |      659 |      973   |        0   |     796 |       0 |       0 |       0 |       0 |     124    |     0    |
       5  |    238 |      10 |      662 |      976   |        0   |     799 |       0 |       0 |       0 |       0 |     125    |     0    |
       5  |    239 |      14 |      665 |      979   |        0   |     806 |       0 |       0 |       0 |       0 |     126    |     0    |
       5  |    240 |      16 |      668 |      982   |        0   |     815 |       0 |       0 |       0 |       0 |     127    |     0    |
       5  |    241 |      14 |      671 |      985   |        0   |     822 |       0 |       0 |       0 |       0 |     128    |     0    |
       5  |    242 |       0 |      671 |      985   |        0   |     822 |       0 |       0 |       0 |       0 |     128    |     0    |
       5  |    243 |      14 |      676 |      988   |        0   |     827 |       0 |       0 |       0 |       0 |     129    |     0    |
       5  |    244 |      12 |      679 |      991   |        0   |     832 |       0 |       0 |       0 |       0 |     130    |     0    |
       5  |    245 |      12 |      682 |      994   |        0   |     837 |       0 |       0 |       0 |       0 |     131    |     0    |
       5  |    246 |      12 |      685 |      997   |        0   |     842 |       0 |       0 |       0 |       0 |     132    |     0    |
       5  |    247 |      11 |      687 |     1000   |        0   |     847 |       0 |       0 |       0 |       0 |     133    |     0    |
       5  |    248 |      11 |      689 |     1003   |        0   |     852 |       0 |       0 |       0 |       0 |     134    |     0    |
       5  |    249 |      11 |      691 |     1006   |        0   |     857 |       0 |       0 |       0 |       0 |     135    |     0    |
       5  |    250 |      11 |      693 |     1009   |        0   |     862 |       0 |       0 |       0 |       0 |     136    |     0    |
       5  |    251 |       0 |      693 |     1009   |        0   |     862 |       0 |       0 |       0 |       0 |     136    |     0    |
       5  |    252 |      66 |      709 |     1051   |        0   |     869 |       0 |       0 |       0 |       0 |     137    |     0    |
       5  |    253 |      50 |      721 |     1085   |        0   |     872 |       0 |       0 |       0 |       0 |     138    |     0    |
       5  |    254 |      12 |      724 |     1088   |        0   |     877 |       0 |       0 |       0 |       0 |     139    |     0    |
       5  |    255 |      11 |      726 |     1091   |        0   |     882 |       0 |       0 |       0 |       0 |     140    |     0    |
       5  |    256 |       9 |      728 |     1094   |        0   |     885 |       0 |       0 |       0 |       0 |     141    |     0    |
       5  |    257 |      11 |      730 |     1097   |        0   |     890 |       0 |       0 |       0 |       0 |     142    |     0    |
       5  |    258 |       0 |      730 |     1097   |        0   |     890 |       0 |       0 |       0 |       0 |     142    |     0    |
       5  |    259 |      14 |      735 |     1100   |        0   |     895 |       0 |       0 |       0 |       0 |     143    |     0    |
       5  |    260 |      12 |      738 |     1103   |        0   |     900 |       0 |       0 |       0 |       0 |     144    |     0    |
       5  |    261 |       0 |      738 |     1103   |        0   |     900 |       0 |       0 |       0 |       0 |     144    |     0    |
       5  |    262 |      14 |      743 |     1106   |        0   |     905 |       0 |       0 |       0 |       0 |     145    |     0    |
       5  |    263 |      11 |      745 |     1109   |        0   |     910 |       0 |       0 |       0 |       0 |     146    |     0    |
       5  |    264 |      11 |      747 |     1112   |        0   |     915 |       0 |       0 |       0 |       0 |     147    |     0    |
       5  |    265 |      16 |      750 |     1115   |        0   |     924 |       0 |       0 |       0 |       0 |     148    |     0    |
       5  |    266 |      12 |      753 |     1118   |        0   |     929 |       0 |       0 |       0 |       0 |     149    |     0    |
       5  |    267 |      12 |      756 |     1121   |        0   |     934 |       0 |       0 |       0 |       0 |     150    |     0    |
       5  |    268 |       0 |      756 |     1121   |        0   |     934 |       0 |       0 |       0 |       0 |     150    |     0    |
       5  |    269 |       0 |      756 |     1121   |        0   |     934 |       0 |       0 |       0 |       0 |     150    |     0    |
       5  |    270 |      14 |      761 |     1124   |        0   |     939 |       0 |       0 |       0 |       0 |     151    |     0    |
       5  |    271 |      16 |      764 |     1127   |        0   |     948 |       0 |       0 |       0 |       0 |     152    |     0    |
       5  |    272 |      11 |      766 |     1130   |        0   |     953 |       0 |       0 |       0 |       0 |     153    |     0    |
       5  |    273 |      14 |      769 |     1135   |        0   |     958 |       0 |       0 |       0 |       0 |     154    |     0    |
       5  |    274 |      14 |      772 |     1138   |        0   |     965 |       0 |       0 |       0 |       0 |     155    |     0    |
       5  |    275 |      16 |      775 |     1141   |        0   |     974 |       0 |       0 |       0 |       0 |     156    |     0    |
       5  |    276 |      18 |      778 |     1144   |        0   |     985 |       0 |       0 |       0 |       0 |     157    |     0    |
       5  |    277 |      10 |      781 |     1147   |        0   |     988 |       0 |       0 |       0 |       0 |     158    |     0    |
       5  |    278 |      16 |      784 |     1150   |        0   |     997 |       0 |       0 |       0 |       0 |     159    |     0    |
       5  |    279 |      16 |      787 |     1153   |        0   |    1006 |       0 |       0 |       0 |       0 |     160    |     0    |
       5  |    280 |      14 |      790 |     1156   |        0   |    1013 |       0 |       0 |       0 |       0 |     161    |     0    |
       5  |    281 |      12 |      793 |     1159   |        0   |    1018 |       0 |       0 |       0 |       0 |     162    |     0    |
       5  |    282 |       0 |      793 |     1159   |        0   |    1018 |       0 |       0 |       0 |       0 |     162    |     0    |
       5  |    283 |      14 |      798 |     1162   |        0   |    1023 |       0 |       0 |       0 |       0 |     163    |     0    |
       5  |    284 |       0 |      798 |     1162   |        0   |    1023 |       0 |       0 |       0 |       0 |     163    |     0    |
       5  |    285 |       0 |      798 |     1162   |        0   |    1023 |       0 |       0 |       0 |       0 |     163    |     0    |
       5  |    286 |       0 |      798 |     1162   |        0   |    1023 |       0 |       0 |       0 |       0 |     163    |     0    |
       5  |    287 |      16 |      805 |     1165   |        0   |    1028 |       0 |       0 |       0 |       0 |     164    |     0    |
       5  |    288 |       0 |      805 |     1165   |        0   |    1028 |       0 |       0 |       0 |       0 |     164    |     0    |
       5  |    289 |      14 |      810 |     1168   |        0   |    1033 |       0 |       0 |       0 |       0 |     165    |     0    |
       5  |    290 |      12 |      813 |     1171   |        0   |    1038 |       0 |       0 |       0 |       0 |     166    |     0    |
       5  |    291 |      12 |      816 |     1174   |        0   |    1043 |       0 |       0 |       0 |       0 |     167    |     0    |
       5  |    292 |       0 |      816 |     1174   |        0   |    1043 |       0 |       0 |       0 |       0 |     167    |     0    |
       5  |    293 |      20 |      821 |     1177   |        0   |    1054 |       0 |       0 |       0 |       0 |     168    |     0    |
       5  |    294 |      14 |      824 |     1180   |        0   |    1061 |       0 |       0 |       0 |       0 |     169    |     0    |
       5  |    295 |      16 |      827 |     1183   |        0   |    1070 |       0 |       0 |       0 |       0 |     170    |     0    |
       5  |    296 |      14 |      830 |     1186   |        0   |    1077 |       0 |       0 |       0 |       0 |     171    |     0    |
       5  |    297 |      16 |      833 |     1189   |        0   |    1086 |       0 |       0 |       0 |       0 |     172    |     0    |
       5  |    298 |       0 |      833 |     1189   |        0   |    1086 |       0 |       0 |       0 |       0 |     172    |     0    |
       5  |    299 |       3 |      836 |     1189   |        0   |    1086 |       0 |       0 |       0 |       0 |     172    |     0    |
       6  |      0 |      12 |        3 |        3   |        0   |       5 |       0 |       0 |       0 |       0 |       1    |     0    |
       6  |      1 |       0 |        3 |        3   |        0   |       5 |       0 |       0 |       0 |       0 |       1    |     0    |
       6  |      2 |       0 |        3 |        3   |        0   |       5 |       0 |       0 |       0 |       0 |       1    |     0    |
       6  |      3 |      16 |        8 |        6   |        0   |      12 |       0 |       0 |       0 |       0 |       2    |     0    |
       6  |      4 |      16 |       11 |        9   |        0   |      21 |       0 |       0 |       0 |       0 |       3    |     0    |
       6  |      5 |      12 |       14 |       12   |        0   |      26 |       0 |       0 |       0 |       0 |       4    |     0    |
       6  |      6 |       0 |       14 |       12   |        0   |      26 |       0 |       0 |       0 |       0 |       4    |     0    |
       6  |      7 |      14 |       19 |       15   |        0   |      31 |       0 |       0 |       0 |       0 |       5    |     0    |
       6  |      8 |      12 |       22 |       18   |        0   |      36 |       0 |       0 |       0 |       0 |       6    |     0    |
       6  |      9 |       0 |       22 |       18   |        0   |      36 |       0 |       0 |       0 |       0 |       6    |     0    |
       6  |     10 |      14 |       27 |       21   |        0   |      41 |       0 |       0 |       0 |       0 |       7    |     0    |
       6  |     11 |       0 |       27 |       21   |        0   |      41 |       0 |       0 |       0 |       0 |       7    |     0    |
       6  |     12 |       0 |       27 |       21   |        0   |      41 |       0 |       0 |       0 |       0 |       7    |     0    |
       6  |     13 |       0 |       27 |       21   |        0   |      41 |       0 |       0 |       0 |       0 |       7    |     0    |
       6  |     14 |       0 |       27 |       21   |        0   |      41 |       0 |       0 |       0 |       0 |       7    |     0    |
       6  |     15 |       0 |       27 |       21   |        0   |      41 |       0 |       0 |       0 |       0 |       7    |     0    |
       6  |     16 |       0 |       27 |       21   |        0   |      41 |       0 |       0 |       0 |       0 |       7    |     0    |
       6  |     17 |       0 |       27 |       21   |        0   |      41 |       0 |       0 |       0 |       0 |       7    |     0    |
       6  |     18 |      16 |       36 |       24   |        0   |      44 |       0 |       0 |       0 |       0 |       8    |     0    |
       6  |     19 |       0 |       36 |       24   |        0   |      44 |       0 |       0 |       0 |       0 |       8    |     0    |
       6  |     20 |      11 |       40 |       27   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       6  |     21 |       0 |       40 |       27   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       6  |     22 |       0 |       40 |       27   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       6  |     23 |       0 |       40 |       27   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
